pick_name,slug,format,date,value
2026 Early 1st,2026-early-1st-1527,SF,2026-01-24,6034
2026 Early 1st,2026-early-1st-1527,SF,2026-01-25,6040
2026 Early 1st,2026-early-1st-1527,SF,2026-01-26,6031
2026 Early 1st,2026-early-1st-1527,SF,2026-01-27,6036
2026 Early 1st,2026-early-1st-1527,SF,2026-01-28,6039
2026 Early 1st,2026-early-1st-1527,SF,2026-01-29,6029
2026 Early 1st,2026-early-1st-1527,SF,2026-01-30,6032
2026 Early 1st,2026-early-1st-1527,SF,2026-01-31,6029
2026 Early 1st,2026-early-1st-1527,SF,2026-02-01,6015
2026 Early 1st,2026-early-1st-1527,SF,2026-02-02,6002
2026 Early 1st,2026-early-1st-1527,SF,2026-02-03,6006
2026 Early 1st,2026-early-1st-1527,SF,2026-02-04,5998
2026 Early 1st,2026-early-1st-1527,SF,2026-02-05,6002
2026 Early 1st,2026-early-1st-1527,SF,2026-02-06,6004
2026 Early 1st,2026-early-1st-1527,SF,2026-02-07,6011
2026 Early 1st,2026-early-1st-1527,SF,2026-02-08,6015
2026 Early 1st,2026-early-1st-1527,SF,2026-02-09,6012
2026 Early 1st,2026-early-1st-1527,SF,2026-02-10,6006
2026 Early 1st,2026-early-1st-1527,SF,2026-02-11,6011
2026 Early 1st,2026-early-1st-1527,SF,2026-02-12,6008
2026 Early 1st,2026-early-1st-1527,SF,2026-02-13,6012
2026 Early 1st,2026-early-1st-1527,SF,2026-02-14,6012
2026 Early 1st,2026-early-1st-1527,SF,2026-02-15,6003
2026 Early 1st,2026-early-1st-1527,SF,2026-02-16,6012
2026 Early 1st,2026-early-1st-1527,SF,2026-02-17,6008
2026 Early 1st,2026-early-1st-1527,SF,2026-02-18,6008
2026 Early 1st,2026-early-1st-1527,SF,2026-02-19,6048
2026 Early 1st,2026-early-1st-1527,SF,2026-02-20,6039
2026 Early 1st,2026-early-1st-1527,SF,2026-02-21,6042
2026 Early 1st,2026-early-1st-1527,SF,2026-02-22,6028
2026 Early 1st,2026-early-1st-1527,SF,2026-02-23,6036
2026 Early 1st,2026-early-1st-1527,SF,2026-02-24,6017
2026 Early 1st,2026-early-1st-1527,SF,2026-02-25,5993
2026 Early 1st,2026-early-1st-1527,SF,2026-02-26,5988
2026 Early 1st,2026-early-1st-1527,SF,2026-02-27,5984
2026 Early 1st,2026-early-1st-1527,SF,2026-02-28,5963
2026 Early 1st,2026-early-1st-1527,SF,2026-03-01,5978
2026 Early 1st,2026-early-1st-1527,SF,2026-03-02,5935
2026 Early 1st,2026-early-1st-1527,SF,2026-03-03,5944
2026 Early 1st,2026-early-1st-1527,SF,2026-03-04,5953
2026 Early 1st,2026-early-1st-1527,SF,2026-03-05,5944
2026 Early 1st,2026-early-1st-1527,SF,2026-03-06,5925
2026 Early 1st,2026-early-1st-1527,SF,2026-03-07,5913
2026 Early 1st,2026-early-1st-1527,SF,2026-03-08,5904
2026 Early 1st,2026-early-1st-1527,SF,2026-03-09,5937
2026 Early 1st,2026-early-1st-1527,SF,2026-03-10,5950
2026 Early 1st,2026-early-1st-1527,SF,2026-03-11,5943
2026 Early 1st,2026-early-1st-1527,SF,2026-03-12,5896
2026 Early 1st,2026-early-1st-1527,SF,2026-03-13,5878
2026 Early 1st,2026-early-1st-1527,SF,2026-03-14,5911
2026 Early 1st,2026-early-1st-1527,SF,2026-03-15,5910
2026 Early 1st,2026-early-1st-1527,SF,2026-03-16,5925
2026 Early 1st,2026-early-1st-1527,SF,2026-03-17,5935
2026 Early 1st,2026-early-1st-1527,SF,2026-03-18,5901
2026 Early 1st,2026-early-1st-1527,SF,2026-03-19,5881
2026 Early 1st,2026-early-1st-1527,SF,2026-03-20,5871
2026 Early 1st,2026-early-1st-1527,SF,2026-03-21,5855
2026 Early 1st,2026-early-1st-1527,SF,2026-03-22,5840
2026 Early 1st,2026-early-1st-1527,SF,2026-03-23,5836
2026 Early 1st,2026-early-1st-1527,SF,2026-03-24,5827
2026 Early 1st,2026-early-1st-1527,SF,2026-03-25,5828
2026 Early 1st,2026-early-1st-1527,SF,2026-03-26,5831
2026 Early 1st,2026-early-1st-1527,SF,2026-03-27,5847
2026 Early 1st,2026-early-1st-1527,SF,2026-03-28,5862
2026 Early 1st,2026-early-1st-1527,SF,2026-03-29,5852
2026 Early 1st,2026-early-1st-1527,SF,2026-03-30,5838
2026 Early 1st,2026-early-1st-1527,SF,2026-03-31,5838
2026 Early 1st,2026-early-1st-1527,SF,2026-04-01,5833
2026 Early 1st,2026-early-1st-1527,SF,2026-04-02,5814
2026 Early 1st,2026-early-1st-1527,SF,2026-04-03,5823
2026 Early 1st,2026-early-1st-1527,SF,2026-04-04,5829
2026 Early 1st,2026-early-1st-1527,SF,2026-04-05,5820
2026 Early 1st,2026-early-1st-1527,SF,2026-04-06,5821
2026 Early 1st,2026-early-1st-1527,SF,2026-04-07,5806
2026 Early 1st,2026-early-1st-1527,SF,2026-04-08,5796
2026 Early 1st,2026-early-1st-1527,SF,2026-04-09,5790
2026 Early 1st,2026-early-1st-1527,SF,2026-04-10,5776
2026 Early 1st,2026-early-1st-1527,SF,2026-04-11,5762
2026 Early 1st,2026-early-1st-1527,SF,2026-04-12,5778
2026 Early 1st,2026-early-1st-1527,SF,2026-04-13,5764
2026 Early 1st,2026-early-1st-1527,SF,2026-04-14,5769
2026 Early 1st,2026-early-1st-1527,SF,2026-04-15,5781
2026 Early 1st,2026-early-1st-1527,SF,2026-04-16,5796
2026 Early 1st,2026-early-1st-1527,SF,2026-04-17,5774
2026 Early 1st,2026-early-1st-1527,SF,2026-04-18,5782
2026 Early 1st,2026-early-1st-1527,SF,2026-04-19,5758
2026 Early 1st,2026-early-1st-1527,SF,2026-04-20,5766
2026 Early 1st,2026-early-1st-1527,SF,2026-04-21,5751
2026 Early 1st,2026-early-1st-1527,SF,2026-04-22,5716
2026 Early 1st,2026-early-1st-1527,SF,2026-04-23,5704
2026 Early 1st,2026-early-1st-1527,SF,2026-04-24,5708
2026 Early 1st,2026-early-1st-1527,SF,2026-04-25,5757
2026 Early 1st,2026-early-1st-1527,SF,2026-04-26,5730
2026 Early 1st,2026-early-1st-1527,SF,2026-04-27,5694
2026 Early 1st,2026-early-1st-1527,SF,2026-04-28,5693
2026 Early 1st,2026-early-1st-1527,SF,2026-04-29,5660
2026 Early 1st,2026-early-1st-1527,SF,2026-04-30,5669
2026 Early 1st,2026-early-1st-1527,SF,2026-05-01,5647
2026 Early 1st,2026-early-1st-1527,SF,2026-05-02,5647
2026 Early 1st,2026-early-1st-1527,SF,2026-05-03,5658
2026 Early 1st,2026-early-1st-1527,SF,2026-05-04,5661
2026 Early 1st,2026-early-1st-1527,SF,2026-05-05,5692
2026 Early 1st,2026-early-1st-1527,SF,2026-05-06,5700
2026 Early 1st,2026-early-1st-1527,SF,2026-05-08,5711
2026 Early 1st,2026-early-1st-1527,SF,2026-05-09,5712
2026 Early 1st,2026-early-1st-1527,SF,2026-05-10,5707
2026 Early 1st,2026-early-1st-1527,SF,2026-05-11,5676
2026 Early 1st,2026-early-1st-1527,SF,2026-05-12,5680
2026 Early 1st,2026-early-1st-1527,SF,2026-05-13,5685
2026 Early 1st,2026-early-1st-1527,SF,2026-05-14,5704
2026 Early 1st,2026-early-1st-1527,SF,2026-05-15,5693
2026 Early 1st,2026-early-1st-1527,SF,2026-05-16,5686
2026 Early 1st,2026-early-1st-1527,SF,2026-05-17,5686
2026 Early 1st,2026-early-1st-1527,SF,2026-05-18,5671
2026 Early 1st,2026-early-1st-1527,SF,2026-05-19,5664
2026 Early 1st,2026-early-1st-1527,SF,2026-05-20,5659
2026 Early 1st,2026-early-1st-1527,SF,2026-05-21,5667
2026 Early 1st,2026-early-1st-1527,SF,2026-05-22,5658
2026 Early 1st,2026-early-1st-1527,SF,2026-05-23,5657
2026 Early 1st,2026-early-1st-1527,SF,2026-05-24,5654
2026 Early 1st,2026-early-1st-1527,SF,2026-05-25,5648
2026 Early 1st,2026-early-1st-1527,SF,2026-05-26,5649
2026 Early 1st,2026-early-1st-1527,SF,2026-05-27,5657
2026 Early 1st,2026-early-1st-1527,SF,2026-05-28,5670
2026 Early 1st,2026-early-1st-1527,SF,2026-05-29,5658
2026 Early 1st,2026-early-1st-1527,SF,2026-05-30,5656
2026 Early 1st,2026-early-1st-1527,SF,2026-05-31,5648
2026 Early 1st,2026-early-1st-1527,SF,2026-06-01,5636
2026 Early 1st,2026-early-1st-1527,SF,2026-06-02,5645
2026 Early 1st,2026-early-1st-1527,SF,2026-06-03,5617
2026 Early 1st,2026-early-1st-1527,SF,2026-06-04,5624
2026 Early 1st,2026-early-1st-1527,SF,2026-06-05,5634
2026 Early 1st,2026-early-1st-1527,SF,2026-06-06,5635
2026 Early 1st,2026-early-1st-1527,SF,2026-06-07,5635
2026 Early 1st,2026-early-1st-1527,SF,2026-06-08,5643
2026 Early 1st,2026-early-1st-1527,SF,2026-06-09,5629
2026 Early 1st,2026-early-1st-1527,SF,2026-06-10,5606
2026 Early 1st,2026-early-1st-1527,SF,2026-06-11,5606
2026 Early 1st,2026-early-1st-1527,SF,2026-06-12,5594
2026 Early 1st,2026-early-1st-1527,SF,2026-06-13,5595
2026 Early 1st,2026-early-1st-1527,SF,2026-06-14,5580
2026 Early 1st,2026-early-1st-1527,SF,2026-06-15,5558
2026 Early 1st,2026-early-1st-1527,SF,2026-06-16,5548
2026 Early 1st,2026-early-1st-1527,SF,2026-06-17,5545
2026 Early 1st,2026-early-1st-1527,SF,2026-06-18,5548
2026 Early 1st,2026-early-1st-1527,SF,2026-06-19,5559
2026 Early 1st,2026-early-1st-1527,SF,2026-06-20,5563
2026 Early 1st,2026-early-1st-1527,SF,2026-06-21,5560
2026 Early 1st,2026-early-1st-1527,SF,2026-06-22,5566
2026 Early 1st,2026-early-1st-1527,SF,2026-06-23,5569
2026 Early 1st,2026-early-1st-1527,SF,2026-06-24,5568
2026 Early 1st,2026-early-1st-1527,SF,2026-06-25,5585
2026 Early 1st,2026-early-1st-1527,SF,2026-06-26,5593
2026 Early 1st,2026-early-1st-1527,SF,2026-06-27,5610
2026 Early 1st,2026-early-1st-1527,SF,2026-06-28,5610
2026 Early 1st,2026-early-1st-1527,SF,2026-06-29,5602
2026 Early 1st,2026-early-1st-1527,SF,2026-06-30,5599
2026 Early 1st,2026-early-1st-1527,SF,2026-07-01,5583
2026 Early 1st,2026-early-1st-1527,SF,2026-07-02,5589
2026 Early 1st,2026-early-1st-1527,SF,2026-07-03,5598
2026 Early 1st,2026-early-1st-1527,SF,2026-07-04,5607
2026 Early 1st,2026-early-1st-1527,SF,2026-07-05,5595
2026 Early 1st,2026-early-1st-1527,SF,2026-07-06,5605
2026 Early 1st,2026-early-1st-1527,SF,2026-07-07,5630
2026 Early 1st,2026-early-1st-1527,SF,2026-07-08,5628
2026 Early 1st,2026-early-1st-1527,SF,2026-07-09,5629
2026 Early 1st,2026-early-1st-1527,SF,2026-07-10,5610
2026 Early 1st,2026-early-1st-1527,SF,2026-07-11,5600
2026 Early 1st,2026-early-1st-1527,SF,2026-07-12,5627
2026 Early 1st,2026-early-1st-1527,SF,2026-07-13,5587
2026 Early 1st,2026-early-1st-1527,SF,2026-07-14,5602
2026 Early 1st,2026-early-1st-1527,SF,2026-07-15,5591
2026 Early 1st,2026-early-1st-1527,SF,2026-07-16,5620
2026 Early 1st,2026-early-1st-1527,SF,2026-07-17,5592
2026 Early 1st,2026-early-1st-1527,SF,2026-07-18,5605
2026 Early 1st,2026-early-1st-1527,SF,2026-07-19,5619
2026 Early 1st,2026-early-1st-1527,SF,2026-07-20,5619
2026 Early 1st,2026-early-1st-1527,SF,2026-07-21,5582
2026 Early 1st,2026-early-1st-1527,SF,2026-07-22,5567
2026 Early 1st,2026-early-1st-1527,SF,2026-07-23,5592
2026 Early 1st,2026-early-1st-1527,SF,2026-07-24,5612
2026 Early 1st,2026-early-1st-1527,SF,2026-07-25,5572
2026 Early 1st,2026-early-1st-1527,SF,2026-07-26,5597
2026 Early 1st,2026-early-1st-1527,SF,2026-07-27,5607
2026 Early 1st,2026-early-1st-1527,SF,2026-07-28,5614
2026 Early 1st,2026-early-1st-1527,SF,2026-07-29,5604
2026 Early 1st,2026-early-1st-1527,SF,2026-07-30,5588
2026 Early 1st,2026-early-1st-1527,SF,2026-07-31,5600
2026 Early 1st,2026-early-1st-1527,SF,2026-08-01,5628
2026 Early 1st,2026-early-1st-1527,SF,2026-08-02,5616
2026 Early 1st,2026-early-1st-1527,SF,2026-08-03,5608
2026 Early 1st,2026-early-1st-1527,SF,2026-08-04,5593
2026 Early 1st,2026-early-1st-1527,SF,2026-08-05,5568
2026 Early 1st,2026-early-1st-1527,SF,2026-08-06,5535
2026 Early 1st,2026-early-1st-1527,SF,2026-08-07,5554
2026 Early 1st,2026-early-1st-1527,SF,2026-08-08,5560
2026 Early 1st,2026-early-1st-1527,SF,2026-08-09,5540
2026 Early 1st,2026-early-1st-1527,SF,2026-08-10,5564
2026 Early 1st,2026-early-1st-1527,SF,2026-08-11,5556
2026 Early 2nd,2026-early-2nd-1530,1QB,2023-09-08,2499
2026 Early 2nd,2026-early-2nd-1530,1QB,2023-09-09,2505
2026 Early 2nd,2026-early-2nd-1530,1QB,2023-09-10,2519
2026 Early 2nd,2026-early-2nd-1530,1QB,2023-09-11,2514
2026 Early 2nd,2026-early-2nd-1530,1QB,2023-09-12,2499
2026 Early 2nd,2026-early-2nd-1530,1QB,2023-09-13,2531
2026 Early 2nd,2026-early-2nd-1530,1QB,2023-09-14,2616
2026 Early 2nd,2026-early-2nd-1530,1QB,2023-09-15,2635
2026 Early 2nd,2026-early-2nd-1530,1QB,2023-09-16,2650
2026 Early 2nd,2026-early-2nd-1530,1QB,2023-09-17,2680
2026 Early 2nd,2026-early-2nd-1530,1QB,2023-09-18,2677
2026 Early 2nd,2026-early-2nd-1530,1QB,2023-09-19,2718
2026 Early 2nd,2026-early-2nd-1530,1QB,2023-09-20,2757
2026 Early 2nd,2026-early-2nd-1530,1QB,2023-09-21,2822
2026 Early 2nd,2026-early-2nd-1530,1QB,2023-09-22,2874
2026 Early 2nd,2026-early-2nd-1530,1QB,2023-09-23,2886
2026 Early 2nd,2026-early-2nd-1530,1QB,2023-09-24,2925
2026 Early 2nd,2026-early-2nd-1530,1QB,2023-09-25,2957
2026 Early 2nd,2026-early-2nd-1530,1QB,2023-09-26,2991
2026 Early 2nd,2026-early-2nd-1530,1QB,2023-09-27,2999
2026 Early 2nd,2026-early-2nd-1530,1QB,2023-09-28,3043
2026 Early 2nd,2026-early-2nd-1530,1QB,2023-09-29,3054
2026 Early 2nd,2026-early-2nd-1530,1QB,2023-09-30,3065
2026 Early 2nd,2026-early-2nd-1530,1QB,2023-10-01,3068
2026 Early 2nd,2026-early-2nd-1530,1QB,2023-10-02,3079
2026 Early 2nd,2026-early-2nd-1530,1QB,2023-10-03,3082
2026 Early 2nd,2026-early-2nd-1530,1QB,2023-10-04,3107
2026 Early 2nd,2026-early-2nd-1530,1QB,2023-10-05,3163
2026 Early 2nd,2026-early-2nd-1530,1QB,2023-10-06,3158
2026 Early 2nd,2026-early-2nd-1530,1QB,2023-10-07,3188
2026 Early 2nd,2026-early-2nd-1530,1QB,2023-10-08,3190
2026 Early 2nd,2026-early-2nd-1530,1QB,2023-10-09,3201
2026 Early 2nd,2026-early-2nd-1530,1QB,2023-10-10,3184
2026 Early 2nd,2026-early-2nd-1530,1QB,2023-10-11,3200
2026 Early 2nd,2026-early-2nd-1530,1QB,2023-10-12,3227
2026 Early 2nd,2026-early-2nd-1530,1QB,2023-10-13,3204
2026 Early 2nd,2026-early-2nd-1530,1QB,2023-10-14,3186
2026 Early 2nd,2026-early-2nd-1530,1QB,2023-10-15,3183
2026 Early 2nd,2026-early-2nd-1530,1QB,2023-10-16,3173
2026 Early 2nd,2026-early-2nd-1530,1QB,2023-10-17,3218
2026 Early 2nd,2026-early-2nd-1530,1QB,2023-10-18,3202
2026 Early 2nd,2026-early-2nd-1530,1QB,2023-10-19,3194
2026 Early 2nd,2026-early-2nd-1530,1QB,2023-10-20,3206
2026 Early 2nd,2026-early-2nd-1530,1QB,2023-10-21,3185
2026 Early 2nd,2026-early-2nd-1530,1QB,2023-10-22,3198
2026 Early 2nd,2026-early-2nd-1530,1QB,2023-10-23,3234
2026 Early 2nd,2026-early-2nd-1530,1QB,2023-10-24,3227
2026 Early 2nd,2026-early-2nd-1530,1QB,2023-10-25,3241
2026 Early 2nd,2026-early-2nd-1530,1QB,2023-10-26,3238
2026 Early 2nd,2026-early-2nd-1530,1QB,2023-10-27,3247
2026 Early 2nd,2026-early-2nd-1530,1QB,2023-10-28,3252
2026 Early 2nd,2026-early-2nd-1530,1QB,2023-10-29,3243
2026 Early 2nd,2026-early-2nd-1530,1QB,2023-10-30,3258
2026 Early 2nd,2026-early-2nd-1530,1QB,2023-10-31,3284
2026 Early 2nd,2026-early-2nd-1530,1QB,2023-11-01,3323
2026 Early 2nd,2026-early-2nd-1530,1QB,2023-11-02,3331
2026 Early 2nd,2026-early-2nd-1530,1QB,2023-11-03,3349
2026 Early 2nd,2026-early-2nd-1530,1QB,2023-11-04,3321
2026 Early 2nd,2026-early-2nd-1530,1QB,2023-11-05,3337
2026 Early 2nd,2026-early-2nd-1530,1QB,2023-11-06,3357
2026 Early 2nd,2026-early-2nd-1530,1QB,2023-11-07,3324
2026 Early 2nd,2026-early-2nd-1530,1QB,2023-11-08,3288
2026 Early 2nd,2026-early-2nd-1530,1QB,2023-11-09,3248
2026 Early 2nd,2026-early-2nd-1530,1QB,2023-11-10,3241
2026 Early 2nd,2026-early-2nd-1530,1QB,2023-11-11,3251
2026 Early 2nd,2026-early-2nd-1530,1QB,2023-11-12,3261
2026 Early 2nd,2026-early-2nd-1530,1QB,2023-11-13,3268
2026 Early 2nd,2026-early-2nd-1530,1QB,2023-11-14,3250
2026 Early 2nd,2026-early-2nd-1530,1QB,2023-11-15,3220
2026 Early 2nd,2026-early-2nd-1530,1QB,2023-11-16,3222
2026 Early 2nd,2026-early-2nd-1530,1QB,2023-11-17,3218
2026 Early 2nd,2026-early-2nd-1530,1QB,2023-11-18,3253
2026 Early 2nd,2026-early-2nd-1530,1QB,2023-11-19,3264
2026 Early 2nd,2026-early-2nd-1530,1QB,2023-11-20,3265
2026 Early 2nd,2026-early-2nd-1530,1QB,2023-11-21,3243
2026 Early 2nd,2026-early-2nd-1530,1QB,2023-11-22,3243
2026 Early 2nd,2026-early-2nd-1530,1QB,2023-11-23,3235
2026 Early 2nd,2026-early-2nd-1530,1QB,2023-11-24,3226
2026 Early 2nd,2026-early-2nd-1530,1QB,2023-11-25,3237
2026 Early 2nd,2026-early-2nd-1530,1QB,2023-11-26,3242
2026 Early 2nd,2026-early-2nd-1530,1QB,2023-11-27,3233
2026 Early 2nd,2026-early-2nd-1530,1QB,2023-11-28,3253
2026 Early 2nd,2026-early-2nd-1530,1QB,2023-11-29,3269
2026 Early 2nd,2026-early-2nd-1530,1QB,2023-11-30,3290
2026 Early 2nd,2026-early-2nd-1530,1QB,2023-12-01,3291
2026 Early 2nd,2026-early-2nd-1530,1QB,2023-12-02,3271
2026 Early 2nd,2026-early-2nd-1530,1QB,2023-12-03,3275
2026 Early 2nd,2026-early-2nd-1530,1QB,2023-12-04,3281
2026 Early 2nd,2026-early-2nd-1530,1QB,2023-12-05,3294
2026 Early 2nd,2026-early-2nd-1530,1QB,2023-12-06,3295
2026 Early 2nd,2026-early-2nd-1530,1QB,2023-12-07,3316
2026 Early 2nd,2026-early-2nd-1530,1QB,2023-12-08,3327
2026 Early 2nd,2026-early-2nd-1530,1QB,2023-12-09,3312
2026 Early 2nd,2026-early-2nd-1530,1QB,2023-12-10,3307
2026 Early 2nd,2026-early-2nd-1530,1QB,2023-12-11,3322
2026 Early 2nd,2026-early-2nd-1530,1QB,2023-12-12,3335
2026 Early 2nd,2026-early-2nd-1530,1QB,2023-12-13,3339
2026 Early 2nd,2026-early-2nd-1530,1QB,2023-12-14,3359
2026 Early 2nd,2026-early-2nd-1530,1QB,2023-12-15,3384
2026 Early 2nd,2026-early-2nd-1530,1QB,2023-12-16,3399
2026 Early 2nd,2026-early-2nd-1530,1QB,2023-12-17,3399
2026 Early 2nd,2026-early-2nd-1530,1QB,2023-12-18,3409
2026 Early 2nd,2026-early-2nd-1530,1QB,2023-12-19,3409
2026 Early 2nd,2026-early-2nd-1530,1QB,2023-12-20,3436
2026 Early 2nd,2026-early-2nd-1530,1QB,2023-12-21,3430
2026 Early 2nd,2026-early-2nd-1530,1QB,2023-12-22,3448
2026 Early 2nd,2026-early-2nd-1530,1QB,2023-12-23,3448
2026 Early 2nd,2026-early-2nd-1530,1QB,2023-12-24,3453
2026 Early 2nd,2026-early-2nd-1530,1QB,2023-12-25,3453
2026 Early 2nd,2026-early-2nd-1530,1QB,2023-12-26,3452
2026 Early 2nd,2026-early-2nd-1530,1QB,2023-12-27,3463
2026 Early 2nd,2026-early-2nd-1530,1QB,2023-12-28,3460
2026 Early 2nd,2026-early-2nd-1530,1QB,2023-12-29,3459
2026 Early 2nd,2026-early-2nd-1530,1QB,2023-12-30,3454
2026 Early 2nd,2026-early-2nd-1530,1QB,2023-12-31,3459
2026 Early 2nd,2026-early-2nd-1530,1QB,2024-01-01,3472
2026 Early 2nd,2026-early-2nd-1530,1QB,2024-01-02,3465
2026 Early 2nd,2026-early-2nd-1530,1QB,2024-01-03,3473
2026 Early 2nd,2026-early-2nd-1530,1QB,2024-01-04,3476
2026 Early 2nd,2026-early-2nd-1530,1QB,2024-01-05,3509
2026 Early 2nd,2026-early-2nd-1530,1QB,2024-01-06,3527
2026 Early 2nd,2026-early-2nd-1530,1QB,2024-01-07,3567
2026 Early 2nd,2026-early-2nd-1530,1QB,2024-01-08,3553
2026 Early 2nd,2026-early-2nd-1530,1QB,2024-01-09,3564
2026 Early 2nd,2026-early-2nd-1530,1QB,2024-01-10,3591
2026 Early 2nd,2026-early-2nd-1530,1QB,2024-01-11,3586
2026 Early 2nd,2026-early-2nd-1530,1QB,2024-01-12,3618
2026 Early 2nd,2026-early-2nd-1530,1QB,2024-01-13,3576
2026 Early 2nd,2026-early-2nd-1530,1QB,2024-01-14,3556
2026 Early 2nd,2026-early-2nd-1530,1QB,2024-01-15,3552
2026 Early 2nd,2026-early-2nd-1530,1QB,2024-01-16,3556
2026 Early 2nd,2026-early-2nd-1530,1QB,2024-01-17,3552
2026 Early 2nd,2026-early-2nd-1530,1QB,2024-01-18,3545
2026 Early 2nd,2026-early-2nd-1530,1QB,2024-01-19,3496
2026 Early 2nd,2026-early-2nd-1530,1QB,2024-01-20,3495
2026 Early 2nd,2026-early-2nd-1530,1QB,2024-01-21,3501
2026 Early 2nd,2026-early-2nd-1530,1QB,2024-01-22,3507
2026 Early 2nd,2026-early-2nd-1530,1QB,2024-01-23,3477
2026 Early 2nd,2026-early-2nd-1530,1QB,2024-01-24,3448
2026 Early 2nd,2026-early-2nd-1530,1QB,2024-01-25,3457
2026 Early 2nd,2026-early-2nd-1530,1QB,2024-01-26,3449
2026 Early 2nd,2026-early-2nd-1530,1QB,2024-01-27,3483
2026 Early 2nd,2026-early-2nd-1530,1QB,2024-01-28,3454
2026 Early 2nd,2026-early-2nd-1530,1QB,2024-01-29,3475
2026 Early 2nd,2026-early-2nd-1530,1QB,2024-01-30,3480
2026 Early 2nd,2026-early-2nd-1530,1QB,2024-01-31,3497
2026 Early 2nd,2026-early-2nd-1530,1QB,2024-02-01,3468
2026 Early 2nd,2026-early-2nd-1530,1QB,2024-02-02,3453
2026 Early 2nd,2026-early-2nd-1530,1QB,2024-02-03,3463
2026 Early 2nd,2026-early-2nd-1530,1QB,2024-02-04,3453
2026 Early 2nd,2026-early-2nd-1530,1QB,2024-02-05,3469
2026 Early 2nd,2026-early-2nd-1530,1QB,2024-02-06,3464
2026 Early 2nd,2026-early-2nd-1530,1QB,2024-02-07,3474
2026 Early 2nd,2026-early-2nd-1530,1QB,2024-02-08,3527
2026 Early 2nd,2026-early-2nd-1530,1QB,2024-02-09,3507
2026 Early 2nd,2026-early-2nd-1530,1QB,2024-02-10,3503
2026 Early 2nd,2026-early-2nd-1530,1QB,2024-02-11,3523
2026 Early 2nd,2026-early-2nd-1530,1QB,2024-02-12,3514
2026 Early 2nd,2026-early-2nd-1530,1QB,2024-02-13,3509
2026 Early 2nd,2026-early-2nd-1530,1QB,2024-02-14,3519
2026 Early 2nd,2026-early-2nd-1530,1QB,2024-02-15,3519
2026 Early 2nd,2026-early-2nd-1530,1QB,2024-02-16,3520
2026 Early 2nd,2026-early-2nd-1530,1QB,2024-02-17,3535
2026 Early 2nd,2026-early-2nd-1530,1QB,2024-02-18,3500
2026 Early 2nd,2026-early-2nd-1530,1QB,2024-02-19,3499
2026 Early 2nd,2026-early-2nd-1530,1QB,2024-02-20,3504
2026 Early 2nd,2026-early-2nd-1530,1QB,2024-02-21,3504
2026 Early 2nd,2026-early-2nd-1530,1QB,2024-02-22,3506
2026 Early 2nd,2026-early-2nd-1530,1QB,2024-02-23,3496
2026 Early 2nd,2026-early-2nd-1530,1QB,2024-02-24,3485
2026 Early 2nd,2026-early-2nd-1530,1QB,2024-02-25,3488
2026 Early 2nd,2026-early-2nd-1530,1QB,2024-02-26,3503
2026 Early 2nd,2026-early-2nd-1530,1QB,2024-02-27,3485
2026 Early 2nd,2026-early-2nd-1530,1QB,2024-02-28,3484
2026 Early 2nd,2026-early-2nd-1530,1QB,2024-02-29,3498
2026 Early 2nd,2026-early-2nd-1530,1QB,2024-03-01,3506
2026 Early 2nd,2026-early-2nd-1530,1QB,2024-03-02,3491
2026 Early 2nd,2026-early-2nd-1530,1QB,2024-03-03,3461
2026 Early 2nd,2026-early-2nd-1530,1QB,2024-03-04,3464
2026 Early 2nd,2026-early-2nd-1530,1QB,2024-03-05,3458
2026 Early 2nd,2026-early-2nd-1530,1QB,2024-03-06,3472
2026 Early 2nd,2026-early-2nd-1530,1QB,2024-03-07,3496
2026 Early 2nd,2026-early-2nd-1530,1QB,2024-03-08,3505
2026 Early 2nd,2026-early-2nd-1530,1QB,2024-03-09,3514
2026 Early 2nd,2026-early-2nd-1530,1QB,2024-03-10,3508
2026 Early 2nd,2026-early-2nd-1530,1QB,2024-03-11,3492
2026 Early 2nd,2026-early-2nd-1530,1QB,2024-03-12,3533
2026 Early 2nd,2026-early-2nd-1530,1QB,2024-03-13,3519
2026 Early 2nd,2026-early-2nd-1530,1QB,2024-03-14,3530
2026 Early 2nd,2026-early-2nd-1530,1QB,2024-03-15,3513
2026 Early 2nd,2026-early-2nd-1530,1QB,2024-03-16,3509
2026 Early 2nd,2026-early-2nd-1530,1QB,2024-03-17,3505
2026 Early 2nd,2026-early-2nd-1530,1QB,2024-03-18,3521
